,index,date,close,high,low,open,candle_size
122936,122936,2022-01-19 10:00:00+05:30,18042.05,18054.9,18021.5,18048.5,-6.450000000000728
122937,122937,2022-01-19 10:05:00+05:30,18042.45,18045.25,18028.2,18041.45,1.0
122938,122938,2022-01-19 10:10:00+05:30,18038.1,18045.8,18033.55,18042.65,-4.55000000000291
122948,122948,2022-01-19 11:00:00+05:30,17972.3,17985.6,17969.4,17977.65,-5.350000000002183
122949,122949,2022-01-19 11:05:00+05:30,17985.3,17991.45,17968.05,17972.05,13.25
122950,122950,2022-01-19 11:10:00+05:30,17977.35,17990.35,17972.6,17984.35,-7.0
122951,122951,2022-01-19 11:15:00+05:30,17946.1,17976.8,17946.1,17976.15,-30.05000000000291
122952,122952,2022-01-19 11:20:00+05:30,17958.55,17961.3,17942.05,17945.25,13.299999999999272
122969,122969,2022-01-19 12:45:00+05:30,17889.25,17913.65,17888.75,17900.05,-10.799999999999272
122970,122970,2022-01-19 12:50:00+05:30,17904.05,17912.0,17885.3,17888.75,15.299999999999272
122971,122971,2022-01-19 12:55:00+05:30,17895.15,17909.55,17888.3,17903.75,-8.599999999998545
122972,122972,2022-01-19 13:00:00+05:30,17898.8,17909.35,17891.0,17896.65,2.149999999997817
122973,122973,2022-01-19 13:05:00+05:30,17920.45,17928.7,17895.6,17898.3,22.150000000001455
122983,122983,2022-01-19 13:55:00+05:30,17895.95,17912.6,17895.95,17902.25,-6.299999999999272
122984,122984,2022-01-19 14:00:00+05:30,17913.4,17917.5,17894.0,17895.9,17.5
122985,122985,2022-01-19 14:05:00+05:30,17919.05,17931.45,17912.55,17912.55,6.5
122986,122986,2022-01-19 14:10:00+05:30,17927.2,17928.95,17911.15,17918.85,8.350000000002183
122987,122987,2022-01-19 14:15:00+05:30,17923.05,17932.15,17917.95,17926.75,-3.7000000000007276
123028,123028,2022-01-20 11:25:00+05:30,17785.85,17793.75,17779.1,17792.2,-6.350000000002183
123029,123029,2022-01-20 11:30:00+05:30,17794.75,17794.75,17777.35,17785.15,9.599999999998545
123030,123030,2022-01-20 11:35:00+05:30,17784.75,17794.6,17780.4,17794.35,-9.599999999998545
123031,123031,2022-01-20 11:40:00+05:30,17775.95,17784.5,17768.4,17784.5,-8.549999999999272
123032,123032,2022-01-20 11:45:00+05:30,17783.15,17787.4,17774.7,17775.7,7.450000000000728
123033,123033,2022-01-20 11:50:00+05:30,17782.6,17788.8,17780.6,17782.8,-0.2000000000007276
123034,123034,2022-01-20 11:55:00+05:30,17784.3,17790.65,17776.45,17782.35,1.9500000000007276
123035,123035,2022-01-20 12:00:00+05:30,17796.3,17802.0,17784.15,17784.6,11.700000000000728
123036,123036,2022-01-20 12:05:00+05:30,17802.85,17809.25,17796.3,17796.3,6.549999999999272
123037,123037,2022-01-20 12:10:00+05:30,17788.1,17802.55,17779.05,17802.45,-14.350000000002183
123038,123038,2022-01-20 12:15:00+05:30,17803.0,17807.65,17785.7,17787.95,15.049999999999272
123039,123039,2022-01-20 12:20:00+05:30,17813.4,17815.6,17803.05,17803.2,10.200000000000728
123040,123040,2022-01-20 12:25:00+05:30,17818.8,17825.45,17807.85,17813.9,4.899999999997817
123041,123041,2022-01-20 12:30:00+05:30,17822.65,17825.25,17811.15,17818.5,4.150000000001455
123067,123067,2022-01-20 14:40:00+05:30,17663.9,17669.8,17648.85,17666.7,-2.7999999999992724
123068,123068,2022-01-20 14:45:00+05:30,17672.4,17677.0,17656.85,17663.45,8.950000000000728
123069,123069,2022-01-20 14:50:00+05:30,17683.75,17683.8,17666.95,17672.9,10.849999999998545
123070,123070,2022-01-20 14:55:00+05:30,17716.2,17722.65,17685.35,17685.35,30.850000000002183
123071,123071,2022-01-20 15:00:00+05:30,17756.45,17756.45,17715.55,17715.55,40.900000000001455
123072,123072,2022-01-20 15:05:00+05:30,17750.75,17760.1,17739.15,17757.9,-7.150000000001455
123073,123073,2022-01-20 15:10:00+05:30,17764.8,17764.8,17744.35,17750.15,14.649999999997817
123074,123074,2022-01-20 15:15:00+05:30,17764.1,17781.8,17754.15,17764.3,-0.2000000000007276
123075,123075,2022-01-20 15:20:00+05:30,17772.75,17773.25,17753.5,17763.5,9.25
123076,123076,2022-01-20 15:25:00+05:30,17782.95,17783.15,17771.95,17772.3,10.650000000001455
123077,123077,2022-01-21 09:15:00+05:30,17570.2,17623.45,17552.3,17613.7,-43.5
123078,123078,2022-01-21 09:20:00+05:30,17549.9,17573.75,17546.35,17569.0,-19.099999999998545
123081,123081,2022-01-21 09:35:00+05:30,17593.1,17623.95,17577.2,17597.15,-4.05000000000291
123082,123082,2022-01-21 09:40:00+05:30,17622.25,17622.55,17583.35,17592.6,29.650000000001455
123083,123083,2022-01-21 09:45:00+05:30,17661.25,17664.5,17613.3,17622.1,39.150000000001455
123084,123084,2022-01-21 09:50:00+05:30,17673.1,17677.9,17644.25,17661.9,11.19999999999709
123085,123085,2022-01-21 09:55:00+05:30,17668.7,17679.25,17652.6,17674.5,-5.799999999999272
123099,123099,2022-01-21 11:05:00+05:30,17588.75,17616.4,17588.45,17596.3,-7.549999999999272
123100,123100,2022-01-21 11:10:00+05:30,17612.15,17616.6,17586.3,17588.0,24.150000000001455
123101,123101,2022-01-21 11:15:00+05:30,17610.8,17620.6,17603.45,17611.1,-0.2999999999992724
123102,123102,2022-01-21 11:20:00+05:30,17618.85,17619.2,17603.95,17611.05,7.799999999999272
123103,123103,2022-01-21 11:25:00+05:30,17615.85,17626.9,17610.6,17617.75,-1.9000000000014552
123107,123107,2022-01-21 11:45:00+05:30,17593.05,17601.3,17592.95,17593.4,-0.3500000000021828
123108,123108,2022-01-21 11:50:00+05:30,17614.15,17614.9,17590.15,17592.55,21.600000000002183
123109,123109,2022-01-21 11:55:00+05:30,17629.7,17631.25,17612.1,17614.45,15.25
123110,123110,2022-01-21 12:00:00+05:30,17636.75,17638.95,17620.85,17628.9,7.849999999998545
123111,123111,2022-01-21 12:05:00+05:30,17629.75,17637.3,17627.85,17635.5,-5.75
123112,123112,2022-01-21 12:10:00+05:30,17651.05,17652.1,17629.15,17629.3,21.75
123113,123113,2022-01-21 12:15:00+05:30,17660.3,17663.65,17644.45,17650.7,9.599999999998545
123114,123114,2022-01-21 12:20:00+05:30,17653.3,17666.15,17638.1,17660.6,-7.299999999999272
123115,123115,2022-01-21 12:25:00+05:30,17662.4,17665.95,17651.75,17652.25,10.150000000001455
123116,123116,2022-01-21 12:30:00+05:30,17646.25,17665.75,17644.45,17661.6,-15.349999999998545
123117,123117,2022-01-21 12:35:00+05:30,17644.95,17651.3,17635.75,17646.2,-1.25
123118,123118,2022-01-21 12:40:00+05:30,17659.1,17660.15,17638.0,17645.5,13.599999999998545
