date,0,Percent Change,100
2016-09-26 12:00:00+05:30,-0.042159717,0.042159717,196.6465491
2016-09-26 12:45:00+05:30,-0.119759796,0.119759796,196.8820526
2016-09-26 14:25:00+05:30,-0.079007935,0.079007935,197.037605
2016-09-27 10:15:00+05:30,-0.012588333,0.012588333,197.0624088
2016-09-27 11:45:00+05:30,0.000400009,-0.000400009,197.0616205
2016-09-27 12:10:00+05:30,0.004284931,-0.004284931,197.0531766
2016-09-27 13:20:00+05:30,-0.030915264,0.030915264,197.1140961
2016-09-27 14:15:00+05:30,-0.282353211,0.282353211,197.670654
2016-09-28 10:05:00+05:30,-0.02865231,0.02865231,197.7272913
2016-09-29 09:25:00+05:30,0.008194156,-0.008194156,197.7110892
2016-09-29 10:00:00+05:30,-0.030876329,0.030876329,197.7721351
2016-09-29 11:10:00+05:30,-0.050730462,0.050730462,197.8724658
2016-09-29 12:00:00+05:30,-0.663777372,0.663777372,199.1858985
2016-09-29 14:00:00+05:30,-0.257719991,0.257719991,199.6992404
2016-09-30 10:35:00+05:30,-0.080786711,0.080786711,199.8605708
2016-09-30 13:25:00+05:30,0.004778054,-0.004778054,199.8510214
2016-09-30 14:40:00+05:30,-0.019904597,0.019904597,199.8908009
2016-10-03 13:20:00+05:30,0.007285034,-0.007285034,199.8762388
2016-10-04 10:40:00+05:30,0.001484628,-0.001484628,199.8732714
2016-10-04 13:20:00+05:30,0.002912705,-0.002912705,199.8674496
2016-10-04 14:50:00+05:30,-0.052317786,0.052317786,199.9720159
2016-10-05 09:25:00+05:30,-0.166923033,0.166923033,200.3058152
2016-10-05 11:15:00+05:30,-0.044996945,0.044996945,200.3959467
2016-10-05 12:10:00+05:30,-0.03430826,0.03430826,200.4646991
2016-10-05 14:30:00+05:30,-0.005710729,0.005710729,200.4761471
2016-10-06 10:00:00+05:30,0.000456334,-0.000456334,200.4752322
2016-10-06 11:50:00+05:30,-0.036107673,0.036107673,200.5476192
2016-10-06 13:10:00+05:30,-0.222299489,0.222299489,200.9934355
2016-10-06 15:20:00+05:30,-0.039713512,0.039713512,201.0732571
2016-10-07 10:15:00+05:30,-0.058621027,0.058621027,201.1911283
2016-10-07 11:05:00+05:30,-0.028186838,0.028186838,201.2478377
2016-10-07 12:40:00+05:30,-0.073677546,0.073677546,201.3961122
2016-10-07 14:30:00+05:30,0.012616516,-0.012616516,201.370703
2016-10-07 15:05:00+05:30,0.010179668,-0.010179668,201.3502041
2016-10-10 10:00:00+05:30,0.011825895,-0.011825895,201.3263926
2016-10-10 12:20:00+05:30,0.004643377,-0.004643377,201.3170443
2016-10-10 14:40:00+05:30,0.000459116,-0.000459116,201.31612
2016-10-13 11:25:00+05:30,-0.034798747,0.034798747,201.3861755
2016-10-13 12:40:00+05:30,0.008683591,-0.008683591,201.368688
2016-10-13 13:40:00+05:30,-0.11680128,0.11680128,201.6038892
2016-10-14 13:05:00+05:30,-0.001106697,0.001106697,201.6061203
2016-10-14 14:10:00+05:30,0.010953604,-0.010953604,201.5840372
2016-10-17 12:40:00+05:30,0.01700411,-0.01700411,201.5497596
2016-10-17 14:35:00+05:30,-0.173648795,0.173648795,201.8997483
2016-10-18 10:15:00+05:30,-0.007570023,0.007570023,201.9150322
2016-10-18 14:10:00+05:30,0.005610212,-0.005610212,201.9037043
2016-10-19 10:15:00+05:30,-0.001731652,0.001731652,201.9072006
2016-10-19 11:45:00+05:30,0.006349573,-0.006349573,201.8943804
2016-10-19 12:10:00+05:30,-0.031148695,0.031148695,201.9572678
2016-10-19 12:45:00+05:30,-0.016190493,0.016190493,201.9899657
2016-10-19 14:30:00+05:30,-0.138929722,0.138929722,202.2705898
2016-10-20 10:30:00+05:30,0.001723563,-0.001723563,202.2671035
2016-10-20 11:05:00+05:30,0.004705855,-0.004705855,202.2575851
2016-10-20 11:40:00+05:30,-0.120117014,0.120117014,202.5005309
2016-10-20 12:35:00+05:30,-0.108108108,0.108108108,202.7194504
2016-10-21 10:40:00+05:30,0.004214489,-0.004214489,202.7109068
2016-10-21 11:10:00+05:30,0.008261264,-0.008261264,202.6941603
2016-10-21 14:15:00+05:30,0.015419978,-0.015419978,202.6629049
2016-10-21 15:20:00+05:30,0.030145608,-0.030145608,202.601811
2016-10-24 12:05:00+05:30,0.001263642,-0.001263642,202.5992508
2016-10-25 09:20:00+05:30,0.045984147,-0.045984147,202.5060873
2016-10-25 10:55:00+05:30,0.001729256,-0.001729256,202.5025854
2016-10-25 11:50:00+05:30,0.006102124,-0.006102124,202.4902285
2016-10-25 14:40:00+05:30,-0.013230861,0.013230861,202.5170197
2016-10-26 11:15:00+05:30,-0.006949552,0.006949552,202.5310937
2016-10-26 12:10:00+05:30,-0.017953009,0.017953009,202.5674541
2016-10-26 12:40:00+05:30,-0.057966646,0.057966646,202.6848757
2016-10-26 14:25:00+05:30,-0.247008071,0.247008071,203.1855237
2016-10-27 11:50:00+05:30,-0.008006639,0.008006639,203.201792
2016-10-27 12:30:00+05:30,0.001224268,-0.001224268,203.1993043
2016-10-27 14:00:00+05:30,-0.091937436,0.091937436,203.3861205
2016-10-27 14:35:00+05:30,0.01747142,-0.01747142,203.3505861
2016-10-28 09:20:00+05:30,-0.006692038,0.006692038,203.3641944
2016-10-28 09:55:00+05:30,0.013815121,-0.013815121,203.3360993
2016-10-28 11:05:00+05:30,-0.046879341,0.046879341,203.431422
2016-10-28 12:25:00+05:30,-0.140171217,0.140171217,203.7165743
2016-10-28 14:40:00+05:30,-0.037596159,0.037596159,203.7931639
2016-10-28 15:05:00+05:30,-0.037039824,0.037039824,203.8686485
2016-10-30 18:40:00+05:30,-0.099503063,0.099503063,204.0715041
2016-11-01 10:25:00+05:30,0.00231743,-0.00231743,204.0667748
2016-11-01 13:45:00+05:30,0.004501385,-0.004501385,204.057589
2016-11-01 14:20:00+05:30,-0.148702756,0.148702756,204.3610283
2016-11-02 12:35:00+05:30,0.007323818,-0.007323818,204.3460612
2016-11-02 14:50:00+05:30,-0.172992119,0.172992119,204.6995638
2016-11-03 10:40:00+05:30,0.017585097,-0.017585097,204.6635672
2016-11-03 14:35:00+05:30,0.014101886,-0.014101886,204.6347058
2016-11-04 10:25:00+05:30,0.006030935,-0.006030935,204.6223644
2016-11-04 11:05:00+05:30,0.000118412,-0.000118412,204.6221221
2016-11-04 12:10:00+05:30,0.013070736,-0.013070736,204.5953765
2016-11-04 13:50:00+05:30,-0.133490754,0.133490754,204.8684924
2016-11-04 14:25:00+05:30,0.011955248,-0.011955248,204.8439999
2016-11-07 09:30:00+05:30,-0.030634625,0.030634625,204.906753
2016-11-07 10:30:00+05:30,0.005574757,-0.005574757,204.89533
2016-11-07 11:50:00+05:30,0.004938243,-0.004938243,204.8852118
2016-11-07 12:25:00+05:30,0.00722416,-0.00722416,204.8704105
2016-11-07 14:50:00+05:30,-0.190788161,0.190788161,205.261279
2016-11-08 12:20:00+05:30,0.022378611,-0.022378611,205.2153444
2016-11-09 09:55:00+05:30,-0.84476343,0.84476343,206.9489286
2016-11-09 12:55:00+05:30,0.066083553,-0.066083553,206.8121694
2016-11-09 14:10:00+05:30,0.025329972,-0.025329972,206.7597839
2016-11-10 11:20:00+05:30,-0.009376056,0.009376056,206.7791698
2016-11-10 13:30:00+05:30,0.011026323,-0.011026323,206.7563697
2016-11-11 10:30:00+05:30,-0.033379031,0.033379031,206.825383
2016-11-11 12:15:00+05:30,-0.075906545,0.075906545,206.982377
2016-11-11 13:55:00+05:30,0.016087939,-0.016087939,206.9490778
2016-11-11 14:55:00+05:30,-0.031335872,0.031335872,207.0139271
2016-11-15 12:40:00+05:30,-0.090212275,0.090212275,207.200679
2016-11-15 13:50:00+05:30,0.017791957,-0.017791957,207.163814
2016-11-15 15:20:00+05:30,0.048966033,-0.048966033,207.0623741
2016-11-16 09:30:00+05:30,-0.060251334,0.060251334,207.1871319
2016-11-16 10:25:00+05:30,0.02188547,-0.02188547,207.141788
2016-11-16 14:00:00+05:30,0.019096039,-0.019096039,207.1022322
2016-11-16 15:05:00+05:30,-0.019739683,0.019739683,207.1431135
2016-11-17 09:40:00+05:30,-0.261495013,0.261495013,207.6847824
2016-11-17 10:05:00+05:30,-0.062943148,0.062943148,207.8155057
2016-11-17 10:35:00+05:30,-0.036984984,0.036984984,207.8923663
2016-11-17 12:55:00+05:30,0.014551912,-0.014551912,207.862114
2016-11-17 14:25:00+05:30,0.007044429,-0.007044429,207.8474713
2016-11-18 12:15:00+05:30,-0.007477398,0.007477398,207.8630128
2016-11-18 13:35:00+05:30,0.067929748,-0.067929748,207.721812
2016-11-18 14:30:00+05:30,0.04184282,-0.04184282,207.6348953
2016-11-18 15:20:00+05:30,-0.215673515,0.215673515,208.0827088
2016-11-21 11:30:00+05:30,0.001445405,-0.001445405,208.0797012
2016-11-21 14:45:00+05:30,-0.268116763,0.268116763,208.6375977
2016-11-22 11:00:00+05:30,0.011994172,-0.011994172,208.6125734
2016-11-22 12:35:00+05:30,0.01005935,-0.01005935,208.5915883
2016-11-22 13:05:00+05:30,-0.026397828,0.026397828,208.646652
2016-11-22 13:40:00+05:30,0.027659213,-0.027659213,208.588942
2016-11-23 12:15:00+05:30,0.00818392,-0.00818392,208.5718712
2016-11-23 13:10:00+05:30,0.00866924,-0.00866924,208.5537896
2016-11-23 14:40:00+05:30,0.001430873,-0.001430873,208.5508055
2016-11-24 09:25:00+05:30,-0.015970039,0.015970039,208.5841111
2016-11-24 10:30:00+05:30,0.012583026,-0.012583026,208.5578649
2016-11-24 11:00:00+05:30,-0.006255513,0.006255513,208.5709113
2016-11-24 12:05:00+05:30,-0.003124902,0.003124902,208.5774289
2016-11-24 12:45:00+05:30,-0.092566532,0.092566532,208.7705018
2016-11-24 13:45:00+05:30,0.018139366,-0.018139366,208.7326322
2016-11-25 10:15:00+05:30,0.005301896,-0.005301896,208.7215654
2016-11-25 13:45:00+05:30,0.018879604,-0.018879604,208.6821596
2016-11-25 14:15:00+05:30,0.00216378,-0.00216378,208.6776441
2016-11-25 15:10:00+05:30,0.036990228,-0.036990228,208.6004538
2016-11-28 11:20:00+05:30,-0.004306685,0.004306685,208.6094376
2016-11-28 12:15:00+05:30,0.010641504,-0.010641504,208.5872384
2016-11-29 10:35:00+05:30,0.016491571,-0.016491571,208.5528391
2016-11-29 11:40:00+05:30,0.004767726,-0.004767726,208.5428959
2016-11-29 14:50:00+05:30,-0.310503849,0.310503849,209.1904296
2016-11-30 10:45:00+05:30,-0.006111087,0.006111087,209.2032134
2016-11-30 15:00:00+05:30,0.002856292,-0.002856292,209.1972379
2016-12-01 10:45:00+05:30,-0.053496416,0.053496416,209.309151
2016-12-01 11:45:00+05:30,-0.005174282,0.005174282,209.3199812
2016-12-01 12:45:00+05:30,0.002676204,-0.002676204,209.3143794
2016-12-01 13:20:00+05:30,-0.074155569,0.074155569,209.4695976
2016-12-01 14:05:00+05:30,0.007971425,-0.007971425,209.4528999
2016-12-01 15:15:00+05:30,-0.524442436,0.524442436,210.5513598
2016-12-02 09:25:00+05:30,-0.023978899,0.023978899,210.6018477
2016-12-02 11:15:00+05:30,-0.079401717,0.079401717,210.7690692
2016-12-02 13:05:00+05:30,0.026451764,-0.026451764,210.7133171
2016-12-05 09:25:00+05:30,-0.089662806,0.089662806,210.9022485
2016-12-05 10:05:00+05:30,0.000990522,-0.000990522,210.9001595
2016-12-05 11:20:00+05:30,0.035904642,-0.035904642,210.8244366
2016-12-05 11:50:00+05:30,0.008679641,-0.008679641,210.8061378
2016-12-06 10:15:00+05:30,-0.043517968,0.043517968,210.8978763
2016-12-06 12:25:00+05:30,-0.079608571,0.079608571,211.0657691
2016-12-06 15:10:00+05:30,-0.030095322,0.030095322,211.12929
2016-12-07 09:40:00+05:30,-0.00551403,0.00551403,211.1409317
2016-12-07 10:20:00+05:30,-0.009198673,0.009198673,211.1603539
2016-12-07 13:25:00+05:30,0.000977888,-0.000977888,211.158289
2016-12-08 13:00:00+05:30,0.0122886,-0.0122886,211.1323406
2016-12-08 14:15:00+05:30,0.003944031,-0.003944031,211.1240135
2016-12-08 15:20:00+05:30,0.020381053,-0.020381053,211.0809842
2016-12-09 11:50:00+05:30,-0.010885539,0.010885539,211.1039615
2016-12-12 09:20:00+05:30,-0.009735676,0.009735676,211.1245139
2016-12-12 10:45:00+05:30,0.005911931,-0.005911931,211.1120323
2016-12-12 12:45:00+05:30,-0.026816514,0.026816514,211.1686452
2016-12-12 14:45:00+05:30,-0.054679272,0.054679272,211.2841107
2016-12-13 09:25:00+05:30,-0.004227294,0.004227294,211.2930423
2016-12-13 11:15:00+05:30,-0.007945773,0.007945773,211.3098312
2016-12-13 12:20:00+05:30,-0.019363154,0.019363154,211.3507474
2016-12-13 13:00:00+05:30,0.00831728,-0.00831728,211.3331688
2016-12-13 14:25:00+05:30,-0.008531799,0.008531799,211.3511993
2016-12-14 09:25:00+05:30,-0.044510295,0.044510295,211.4452724
2016-12-14 12:20:00+05:30,0.00426733,-0.00426733,211.4362493
2016-12-14 13:00:00+05:30,0.01309357,-0.01309357,211.4085647
2016-12-14 14:00:00+05:30,0.004083922,-0.004083922,211.399931
2016-12-14 14:40:00+05:30,-0.212776335,0.212776335,211.84974
2016-12-14 15:05:00+05:30,-0.029400259,0.029400259,211.9120244
2016-12-15 10:00:00+05:30,0.024906221,-0.024906221,211.8592451
2016-12-15 12:45:00+05:30,-0.050123475,0.050123475,211.9654363
2016-12-15 13:10:00+05:30,0.002690309,-0.002690309,211.9597338
2016-12-15 13:35:00+05:30,0.012154008,-0.012154008,211.9339722
2016-12-15 14:50:00+05:30,-0.289316101,0.289316101,212.5471313
2016-12-15 15:15:00+05:30,0.004355588,-0.004355588,212.5378736
2016-12-16 12:15:00+05:30,0.006458478,-0.006458478,212.5241469
2016-12-16 13:00:00+05:30,0.005347101,-0.005347101,212.512783
2016-12-16 14:55:00+05:30,-0.030713851,0.030713851,212.5780539
2016-12-19 11:35:00+05:30,-0.012926975,0.012926975,212.6055338
2016-12-19 12:35:00+05:30,0.001293048,-0.001293048,212.6027847
2016-12-19 13:25:00+05:30,0.005668026,-0.005668026,212.5907343
2016-12-20 10:15:00+05:30,0.003700985,-0.003700985,212.5828664
2016-12-20 12:10:00+05:30,0.01114627,-0.01114627,212.5591713
2016-12-20 14:35:00+05:30,0.028457422,-0.028457422,212.4986824
2016-12-22 12:00:00+05:30,-0.038804812,0.038804812,212.5811422
2016-12-22 12:50:00+05:30,-0.003760836,0.003760836,212.589137
2016-12-23 09:25:00+05:30,-0.124892523,0.124892523,212.8546449
2016-12-23 11:40:00+05:30,-0.010647026,0.010647026,212.8773076
2016-12-23 12:05:00+05:30,0.004071534,-0.004071534,212.8686402
2016-12-23 13:25:00+05:30,0.069938804,-0.069938804,212.7197625
2016-12-23 14:40:00+05:30,0.016033169,-0.016033169,212.6856567
2016-12-26 10:30:00+05:30,-0.011308572,0.011308572,212.7097085
2016-12-26 13:25:00+05:30,-0.025938618,0.025938618,212.7648824
2016-12-26 14:40:00+05:30,-0.003789889,0.003789889,212.772946
2016-12-28 14:25:00+05:30,0.01473166,-0.01473166,212.741601
2016-12-29 11:00:00+05:30,-0.005590444,0.005590444,212.7534942
2016-12-29 13:15:00+05:30,0.011618226,-0.011618226,212.728776
2016-12-29 14:35:00+05:30,0.015428848,-0.015428848,212.6959544
2016-12-29 15:10:00+05:30,-0.027136038,0.027136038,212.7536717
2016-12-30 10:25:00+05:30,0.008582849,-0.008582849,212.7354113
2016-12-30 12:10:00+05:30,-0.037303393,0.037303393,212.8147689
2016-12-30 14:50:00+05:30,-0.007325918,0.007325918,212.8303595
2017-01-06 10:55:00+05:30,-0.075534634,0.075534634,212.9911201
2017-01-06 14:20:00+05:30,-0.235245738,0.235245738,213.4921727
2017-01-06 15:00:00+05:30,0.011773488,-0.011773488,213.4670372
2017-01-09 09:50:00+05:30,0.072206109,-0.072206109,213.3129009
2017-01-09 10:30:00+05:30,0.000546329,-0.000546329,213.3117355
2017-01-09 12:10:00+05:30,-0.012128857,0.012128857,213.3376078
2017-01-09 14:40:00+05:30,0.021244825,-0.021244825,213.2922846
2017-01-10 11:20:00+05:30,0.006652072,-0.006652072,213.2780963
2017-01-10 13:45:00+05:30,-0.021732175,0.021732175,213.3244462
2017-01-10 14:20:00+05:30,0.001993151,-0.001993151,213.3201944
2017-01-11 09:50:00+05:30,-0.021640221,0.021640221,213.3663573
2017-01-12 10:00:00+05:30,0.01753141,-0.01753141,213.3289512
2017-01-12 14:20:00+05:30,0.007090382,-0.007090382,213.3138253
2017-01-12 15:15:00+05:30,0.031345725,-0.031345725,213.2469606
2017-01-13 11:05:00+05:30,0.008101025,-0.008101025,213.2296854
2017-01-13 11:35:00+05:30,-0.042853062,0.042853062,213.3210608
2017-01-13 12:35:00+05:30,0.004468834,-0.004468834,213.3115279
2017-01-13 13:00:00+05:30,0.001132132,-0.001132132,213.3091129
2017-01-16 13:50:00+05:30,0.004218056,-0.004218056,213.3001154
2017-01-16 14:55:00+05:30,-0.011178965,0.011178965,213.3239602
2017-01-18 09:45:00+05:30,0.00266247,-0.00266247,213.3182805
2017-01-18 11:15:00+05:30,0.002368349,-0.002368349,213.3132283
2017-01-18 12:00:00+05:30,-0.280677653,0.280677653,213.9119509
2017-01-18 12:45:00+05:30,-0.035010266,0.035010266,213.9868421
2017-01-18 13:30:00+05:30,-0.131876749,0.131876749,214.2690409
2017-01-18 14:40:00+05:30,0.003626592,-0.003626592,214.2612703
2017-01-19 09:25:00+05:30,-0.00950209,0.00950209,214.2816296
2017-01-19 11:40:00+05:30,0.000474251,-0.000474251,214.2806133
2017-01-19 13:30:00+05:30,0.000533947,-0.000533947,214.2794692
2017-01-19 14:05:00+05:30,0.001187895,-0.001187895,214.2769238
2017-01-20 15:20:00+05:30,0.001438185,-0.001438185,214.2738421
2017-01-23 11:30:00+05:30,-0.026227007,0.026227007,214.3300397
2017-01-23 12:35:00+05:30,-0.096260777,0.096260777,214.5363555
2017-01-23 15:00:00+05:30,0.017119815,-0.017119815,214.4996272
2017-01-24 09:30:00+05:30,2.16E-14,-2.15938E-14,214.4996272
2017-01-24 14:15:00+05:30,0.012121212,-0.012121212,214.4736273
2017-01-24 15:20:00+05:30,0.022709175,-0.022709175,214.4249221
2017-01-25 12:40:00+05:30,0.005980546,-0.005980546,214.4120983
2017-01-25 13:50:00+05:30,-0.016957379,0.016957379,214.448457
2017-01-27 09:40:00+05:30,0.003586282,-0.003586282,214.4407663
2017-01-27 12:00:00+05:30,-0.260724607,0.260724607,214.9998661
2017-01-27 14:10:00+05:30,-0.208400684,0.208400684,215.4479273
2017-01-30 09:55:00+05:30,0.013841993,-0.013841993,215.418105
2017-01-30 10:20:00+05:30,0.000984788,-0.000984788,215.4159836
2017-01-30 14:35:00+05:30,-0.005208484,0.005208484,215.4272035
2017-01-30 15:05:00+05:30,-0.026418396,0.026418396,215.4841159
2017-01-31 11:00:00+05:30,0.004134662,-0.004134662,215.4752064
2017-01-31 14:00:00+05:30,-0.108234555,0.108234555,215.708425
2017-01-31 15:10:00+05:30,-0.000584344,0.000584344,215.7096855
2017-02-01 11:05:00+05:30,0.008405912,-0.008405912,215.6915531
2017-02-01 12:20:00+05:30,0.012227013,-0.012227013,215.6651805
2017-02-01 13:05:00+05:30,0.009746193,-0.009746193,215.6441613
2017-02-02 11:00:00+05:30,-0.031564388,0.031564388,215.7122281
2017-02-02 13:05:00+05:30,-0.038777922,0.038777922,215.7958768
2017-02-02 14:15:00+05:30,0.014586432,-0.014586432,215.7643999
2017-02-03 09:55:00+05:30,-0.086434876,0.086434876,215.9508956
2017-02-03 10:45:00+05:30,0.010951521,-0.010951521,215.9272457
2017-02-03 11:15:00+05:30,-0.026368436,0.026368436,215.9841823
2017-02-03 11:45:00+05:30,0.006600887,-0.006600887,215.9699254
2017-02-03 14:20:00+05:30,-0.171145646,0.171145646,216.3395486
2017-02-03 15:20:00+05:30,0.061909585,-0.061909585,216.2056137
2017-02-06 09:45:00+05:30,-0.04260831,0.04260831,216.2977352
2017-02-06 11:15:00+05:30,-0.004543389,0.004543389,216.3075625
2017-02-07 10:05:00+05:30,-0.01422556,0.01422556,216.3383334
2017-02-07 12:00:00+05:30,-0.026763547,0.026763547,216.3962332
2017-02-07 14:30:00+05:30,-0.001141891,0.001141891,216.3987042
2017-02-08 09:20:00+05:30,-0.009118991,0.009118991,216.4184376
2017-02-08 09:45:00+05:30,-0.003591094,0.003591094,216.4262094
2017-02-08 11:35:00+05:30,-0.025085233,0.025085233,216.4805004
2017-02-08 14:45:00+05:30,0.011318619,-0.011318619,216.4559978
2017-02-08 15:15:00+05:30,0.044506243,-0.044506243,216.3596614
2017-02-09 09:40:00+05:30,-0.154383177,0.154383177,216.6936843
2017-02-09 12:30:00+05:30,0.001142263,-0.001142263,216.6912091
2017-02-09 13:25:00+05:30,0.016207455,-0.016207455,216.656089
2017-02-09 15:10:00+05:30,0.008942098,-0.008942098,216.6367154
2017-02-10 10:20:00+05:30,-0.0420402,0.0420402,216.7277899
2017-02-10 10:55:00+05:30,-0.015918769,0.015918769,216.7622903
2017-02-13 09:20:00+05:30,0.008298708,-0.008298708,216.7443018
2017-02-13 09:45:00+05:30,0.00823859,-0.00823859,216.7264451
2017-02-13 12:40:00+05:30,-0.006507704,0.006507704,216.740549
2017-02-13 14:05:00+05:30,-0.038080515,0.038080515,216.823085
2017-02-14 12:05:00+05:30,-0.002389024,0.002389024,216.8282649
2017-02-14 14:05:00+05:30,-0.064748814,0.064748814,216.9686586
2017-02-15 11:45:00+05:30,0.04004485,-0.04004485,216.8817739
2017-02-15 13:45:00+05:30,-0.035440454,0.035440454,216.9586378
2017-02-15 14:20:00+05:30,0.006638852,-0.006638852,216.9442342
2017-02-16 09:50:00+05:30,0.013756499,-0.013756499,216.9143903
2017-02-16 12:15:00+05:30,-0.047331474,0.047331474,217.017059
2017-02-16 13:00:00+05:30,-0.008561839,0.008561839,217.0356397
2017-02-16 13:55:00+05:30,-0.003990491,0.003990491,217.0443005
2017-02-17 13:45:00+05:30,0.003060184,-0.003060184,217.0376585
2017-02-17 14:45:00+05:30,-0.060030468,0.060030468,217.1679473
2017-02-20 12:00:00+05:30,-0.019790559,0.019790559,217.210926
2017-02-21 15:05:00+05:30,-0.078000494,0.078000494,217.3803516
2017-02-23 09:15:00+05:30,-0.002235948,0.002235948,217.3852121
2017-02-23 11:15:00+05:30,0.005134358,-0.005134358,217.3740508
2017-02-23 12:05:00+05:30,-0.065333564,0.065333564,217.516069
2017-02-23 14:40:00+05:30,-0.367786372,0.367786372,218.3160634
2017-02-27 12:30:00+05:30,0.004370238,-0.004370238,218.3065225
2017-02-27 13:40:00+05:30,0.006836036,-0.006836036,218.291599
2017-02-27 14:45:00+05:30,-0.110635621,0.110635621,218.5331073
2017-02-28 10:15:00+05:30,-0.068545487,0.068545487,218.6829019
2017-02-28 12:00:00+05:30,0.000337477,-0.000337477,218.6821639
2017-02-28 12:40:00+05:30,0.002306533,-0.002306533,218.6771199
2017-02-28 14:30:00+05:30,-0.088325307,0.088325307,218.8702671
2017-03-01 11:05:00+05:30,-0.086175058,0.086175058,219.0588787
2017-03-01 13:10:00+05:30,0.003192008,-0.003192008,219.0518863
2017-03-01 13:55:00+05:30,0.005483653,-0.005483653,219.0398743
2017-03-01 14:45:00+05:30,-0.003908868,0.003908868,219.0484363
2017-03-02 11:15:00+05:30,0.004731212,-0.004731212,219.0380726
2017-03-02 14:20:00+05:30,-0.320559359,0.320559359,219.7402196
2017-03-03 09:55:00+05:30,0.014606114,-0.014606114,219.7081241
2017-03-03 10:25:00+05:30,0.00856478,-0.00856478,219.6893066
2017-03-03 11:05:00+05:30,0.012856877,-0.012856877,219.6610614
2017-03-03 13:45:00+05:30,0.010481353,-0.010481353,219.638038
2017-03-06 11:00:00+05:30,-0.050778983,0.050778983,219.749568
2017-03-06 11:45:00+05:30,0.001676802,-0.001676802,219.7458832
2017-03-07 09:35:00+05:30,0.003852876,-0.003852876,219.7374167
2017-03-07 11:30:00+05:30,-0.025159202,0.025159202,219.7927008
2017-03-07 13:30:00+05:30,0.004865826,-0.004865826,219.7820061
2017-03-07 15:05:00+05:30,0.001117787,-0.001117787,219.7795494
2017-03-08 09:50:00+05:30,-0.035774176,0.035774176,219.8581737
2017-03-09 09:20:00+05:30,0.00280549,-0.00280549,219.8520056
2017-03-09 11:15:00+05:30,0.003814225,-0.003814225,219.84362
2017-03-09 11:45:00+05:30,0.003197971,-0.003197971,219.8365894
2017-03-09 14:00:00+05:30,0.014024144,-0.014024144,219.8057592
2017-03-09 14:40:00+05:30,0.009301179,-0.009301179,219.7853147
2017-03-09 15:05:00+05:30,-0.048726666,0.048726666,219.8924088
2017-03-10 11:55:00+05:30,0.001118975,-0.001118975,219.8899482
2017-03-10 12:25:00+05:30,0.002572995,-0.002572995,219.8842905
2017-03-10 13:10:00+05:30,-0.032460991,0.032460991,219.9556671
2017-03-10 13:55:00+05:30,-0.110956693,0.110956693,220.1997226
2017-03-10 15:00:00+05:30,-0.031895071,0.031895071,220.2699555
2017-03-14 15:20:00+05:30,0.010911075,-0.010911075,220.2459217
2017-03-15 11:40:00+05:30,-0.032465031,0.032465031,220.3174246
2017-03-16 10:55:00+05:30,-0.009850545,0.009850545,220.339127
2017-03-16 11:50:00+05:30,0.001314204,-0.001314204,220.3362313
2017-03-16 13:25:00+05:30,-0.007114322,0.007114322,220.3519068
2017-03-16 14:35:00+05:30,0.002407806,-0.002407806,220.3466011
2017-03-17 10:10:00+05:30,0.032167489,-0.032167489,220.2757211
2017-03-17 10:35:00+05:30,0.002182144,-0.002182144,220.2709144
2017-03-17 11:40:00+05:30,0.012013258,-0.012013258,220.2444527
2017-03-17 14:45:00+05:30,0.022057459,-0.022057459,220.1958724
2017-03-20 10:15:00+05:30,-0.034521494,0.034521494,220.2718873
2017-03-20 10:45:00+05:30,0.005153311,-0.005153311,220.260536
2017-03-20 12:25:00+05:30,0.004549491,-0.004549491,220.2505153
2017-03-20 13:25:00+05:30,0.001809082,-0.001809082,220.2465307
2017-03-20 13:50:00+05:30,-0.035061193,0.035061193,220.3237518
2017-03-20 14:30:00+05:30,-0.00613988,0.00613988,220.3372794
2017-03-20 15:00:00+05:30,0.003507618,-0.003507618,220.3295508
2017-03-21 09:45:00+05:30,0.016418384,-0.016418384,220.2933763
2017-03-21 10:55:00+05:30,-0.07130907,0.07130907,220.4504654
2017-03-21 12:15:00+05:30,-0.037358532,0.037358532,220.5328225
2017-03-21 14:35:00+05:30,-0.134472046,0.134472046,220.8293775
2017-03-22 09:30:00+05:30,-0.048551456,0.048551456,220.9365934
2017-03-22 10:30:00+05:30,-0.044775624,0.044775624,221.0355191
2017-03-22 15:15:00+05:30,0.070442035,-0.070442035,220.8798172
2017-03-23 10:00:00+05:30,0.00745638,-0.00745638,220.8633475
2017-03-23 11:10:00+05:30,-0.001102992,0.001102992,220.8657837
2017-03-23 11:35:00+05:30,-0.010696956,0.010696956,220.8894096
2017-03-23 14:45:00+05:30,0.057457321,-0.057457321,220.7624924
2017-03-24 09:40:00+05:30,0.015197819,-0.015197819,220.7289413
2017-03-24 13:15:00+05:30,-0.006036162,0.006036162,220.7422649
2017-03-24 14:15:00+05:30,0.004439524,-0.004439524,220.732465
2017-03-24 14:40:00+05:30,-0.068481143,0.068481143,220.8836251
2017-03-27 11:10:00+05:30,0.002208383,-0.002208383,220.8787472
2017-03-27 14:30:00+05:30,-0.050758341,0.050758341,220.9908615
2017-03-27 15:00:00+05:30,-0.081767052,0.081767052,221.1715593
2017-03-28 11:45:00+05:30,0.002472527,-0.002472527,221.1660907
2017-03-29 09:25:00+05:30,-0.020191712,0.020191712,221.2107479
