Percent Change,Percent Change1,date
0.000220525,0.0220525,21-02-2018 09:35
-0.000352239,-0.0352239,21-02-2018 09:30
-0.000234706,-0.0234706,21-02-2018 09:45
-0.000525387,-0.0525387,21-02-2018 09:45
0.002574837,0.2574837,22-02-2018 03:45
-0.000401554,-0.0401554,22-02-2018 06:25
-0.000677629,-0.0677629,22-02-2018 07:10
-0.000311807,-0.0311807,22-02-2018 08:15
9.33E-06,0.000933,22-02-2018 08:15
0.002161983,0.2161983,22-02-2018 08:50
-0.00078957,-0.078957,22-02-2018 08:50
-0.000764439,-0.0764439,22-02-2018 08:50
-7.85E-05,-0.00785,23-02-2018 03:45
-0.001787257,-0.1787257,23-02-2018 04:20
-4.48E-05,-0.00448,23-02-2018 04:20
-0.000591604,-0.0591604,23-02-2018 04:20
-0.000429226,-0.0429226,23-02-2018 04:45
-0.000710774,-0.0710774,23-02-2018 06:05
-0.001188985,-0.1188985,23-02-2018 06:05
-0.000320972,-0.0320972,23-02-2018 06:05
-0.000554681,-0.0554681,23-02-2018 06:05
-0.000925306,-0.0925306,23-02-2018 06:45
-0.000120451,-0.0120451,23-02-2018 06:45
-0.000366805,-0.0366805,23-02-2018 06:45
-0.000299813,-0.0299813,23-02-2018 06:45
-5.73E-05,-0.00573,23-02-2018 06:45
0.002748989,0.2748989,23-02-2018 06:45
-0.000824688,-0.0824688,23-02-2018 07:10
-0.000264122,-0.0264122,23-02-2018 07:40
0.001477473,0.1477473,23-02-2018 08:00
0.000274299,0.0274299,23-02-2018 08:00
-0.001279109,-0.1279109,23-02-2018 09:45
-0.001085111,-0.1085111,23-02-2018 09:50
-0.000158542,-0.0158542,23-02-2018 09:50
0.003207019,0.3207019,05-03-2018 03:45
-0.00040593,-0.040593,05-03-2018 08:40
0.000580599,0.0580599,05-03-2018 08:40
-0.000391549,-0.0391549,06-03-2018 03:45
0.00033354,0.033354,06-03-2018 04:35
-0.000854502,-0.0854502,06-03-2018 04:35
0.003498172,0.3498172,06-03-2018 04:35
-0.001412419,-0.1412419,06-03-2018 04:35
-0.000407869,-0.0407869,06-03-2018 04:35
-0.000418669,-0.0418669,06-03-2018 04:35
-0.000601394,-0.0601394,06-03-2018 04:35
-0.000239355,-0.0239355,06-03-2018 05:30
-0.000324392,-0.0324392,06-03-2018 08:35
0.000359431,0.0359431,06-03-2018 08:35
-0.000889436,-0.0889436,06-03-2018 08:35
-0.00081208,-0.081208,06-03-2018 08:35
-0.000406524,-0.0406524,06-03-2018 08:35
-0.000557937,-0.0557937,07-03-2018 05:05
-0.000140411,-0.0140411,07-03-2018 06:00
9.04E-05,0.00904,07-03-2018 08:15
-0.001184409,-0.1184409,07-03-2018 08:15
-0.000373913,-0.0373913,07-03-2018 08:15
0.001417318,0.1417318,07-03-2018 09:35
-0.000346256,-0.0346256,07-03-2018 09:35
0.000851488,0.0851488,08-03-2018 04:55
-1.65E-05,-0.00165,08-03-2018 04:55
-0.000415845,-0.0415845,08-03-2018 04:55
-2.01E-05,-0.00201,08-03-2018 04:55
-0.000303456,-0.0303456,08-03-2018 04:55
-0.000465948,-0.0465948,08-03-2018 05:20
0.000909695,0.0909695,08-03-2018 05:30
-0.000620594,-0.0620594,08-03-2018 06:05
-0.000441216,-0.0441216,08-03-2018 06:05
-0.000557729,-0.0557729,08-03-2018 06:00
-0.000377248,-0.0377248,08-03-2018 06:45
-9.47E-05,-0.00947,08-03-2018 06:45
-2.91E-05,-0.00291,08-03-2018 06:45
-0.000334944,-0.0334944,08-03-2018 07:35
-0.000309306,-0.0309306,08-03-2018 07:35
-0.000218052,-0.0218052,08-03-2018 08:40
-0.000408876,-0.0408876,08-03-2018 08:40
0.001770837,0.1770837,08-03-2018 09:00
0.001564814,0.1564814,08-03-2018 09:00
-0.002256597,-0.2256597,08-03-2018 09:00
-0.000226233,-0.0226233,08-03-2018 09:00
-0.000625512,-0.0625512,08-03-2018 09:30
-0.000638295,-0.0638295,08-03-2018 09:25
-0.000355753,-0.0355753,09-03-2018 04:15
-0.000553742,-0.0553742,09-03-2018 04:20
-0.000103727,-0.0103727,09-03-2018 04:30
-0.00076559,-0.076559,09-03-2018 04:30
-0.000445235,-0.0445235,09-03-2018 04:30
-0.000770808,-0.0770808,09-03-2018 04:30
0.000915305,0.0915305,09-03-2018 09:15
0.002238056,0.2238056,09-03-2018 07:05
-0.002937069,-0.2937069,09-03-2018 07:05
-0.00745669,-0.745669,09-03-2018 08:20
-0.00272931,-0.272931,09-03-2018 09:05
0.002414766,0.2414766,12-03-2018 04:15
-0.001346372,-0.1346372,12-03-2018 04:15
-0.002334886,-0.2334886,12-03-2018 04:15
-0.001557115,-0.1557115,12-03-2018 04:15
-0.002099349,-0.2099349,12-03-2018 04:15
-0.001168146,-0.1168146,12-03-2018 04:30
-0.000732873,-0.0732873,12-03-2018 04:30
-0.002715567,-0.2715567,12-03-2018 04:30
2.03E-05,0.00203,12-03-2018 07:40
-0.000624296,-0.0624296,12-03-2018 07:40
-0.00043544,-0.043544,12-03-2018 07:40
-0.000230498,-0.0230498,12-03-2018 07:10
1.47E-05,0.00147,12-03-2018 07:35
-0.000790875,-0.0790875,12-03-2018 07:35
-0.000550887,-0.0550887,12-03-2018 07:50
0.00023695,0.023695,12-03-2018 07:50
-0.000930409,-0.0930409,12-03-2018 08:25
-0.000501511,-0.0501511,12-03-2018 08:25
0.002934357,0.2934357,12-03-2018 08:25
-0.000158969,-0.0158969,12-03-2018 09:10
-0.000451081,-0.0451081,12-03-2018 09:10
-0.001071115,-0.1071115,12-03-2018 09:10
-0.000344185,-0.0344185,13-03-2018 03:45
-0.000588134,-0.0588134,13-03-2018 03:45
-0.000582583,-0.0582583,13-03-2018 03:45
-0.000701232,-0.0701232,13-03-2018 03:45
-0.001343416,-0.1343416,13-03-2018 03:45
-0.000233008,-0.0233008,13-03-2018 03:45
-0.000440732,-0.0440732,13-03-2018 03:45
-0.000411411,-0.0411411,13-03-2018 03:45
-0.000533876,-0.0533876,13-03-2018 03:45
-0.000266821,-0.0266821,13-03-2018 04:25
-0.000326213,-0.0326213,13-03-2018 04:40
-0.000622117,-0.0622117,13-03-2018 04:50
-0.000334866,-0.0334866,13-03-2018 04:50
0.001606413,0.1606413,13-03-2018 05:00
-0.000720973,-0.0720973,13-03-2018 08:20
0.000984879,0.0984879,13-03-2018 07:25
-0.000507936,-0.0507936,13-03-2018 07:25
0.003483045,0.3483045,13-03-2018 07:25
0.001081333,0.1081333,14-03-2018 04:00
-0.001017557,-0.1017557,14-03-2018 04:00
-0.000633228,-0.0633228,14-03-2018 04:00
0.000473188,0.0473188,14-03-2018 05:55
-0.000711303,-0.0711303,14-03-2018 07:20
-0.0005578,-0.05578,14-03-2018 08:00
-0.000307323,-0.0307323,14-03-2018 08:00
0.000337326,0.0337326,14-03-2018 08:00
-1.43E-05,-0.00143,14-03-2018 08:00
-0.000516388,-0.0516388,14-03-2018 09:05
-0.000569939,-0.0569939,14-03-2018 09:35
-0.000696458,-0.0696458,14-03-2018 09:35
-0.000289029,-0.0289029,14-03-2018 09:35
-0.00124437,-0.124437,16-03-2018 03:45
-0.001074225,-0.1074225,16-03-2018 03:45
-0.000647328,-0.0647328,16-03-2018 03:45
-0.000176427,-0.0176427,16-03-2018 03:45
-0.000324526,-0.0324526,15-03-2018 04:50
-0.000169243,-0.0169243,15-03-2018 04:50
-0.00015312,-0.015312,15-03-2018 06:55
0.001100063,0.1100063,15-03-2018 07:40
-0.000626359,-0.0626359,15-03-2018 08:15
0.002026908,0.2026908,15-03-2018 09:50
-0.001098351,-0.1098351,16-03-2018 08:40
-0.000499734,-0.0499734,16-03-2018 08:40
-0.000390625,-0.0390625,16-03-2018 09:55
-0.000588962,-0.0588962,19-03-2018 08:20
-0.000943102,-0.0943102,19-03-2018 08:25
-0.000384393,-0.0384393,20-03-2018 03:45
-0.000378614,-0.0378614,19-03-2018 09:20
-0.004039834,-0.4039834,19-03-2018 09:20
0.0004605,0.04605,20-03-2018 04:20
-0.000281489,-0.0281489,20-03-2018 05:00
-0.000948841,-0.0948841,20-03-2018 05:35
-0.000295272,-0.0295272,20-03-2018 05:35
0.000694276,0.0694276,20-03-2018 05:35
-0.000771574,-0.0771574,20-03-2018 05:50
-0.000661503,-0.0661503,20-03-2018 06:35
-6.86E-05,-0.00686,20-03-2018 06:35
0.005054395,0.5054395,20-03-2018 06:35
0.002950579,0.2950579,20-03-2018 06:35
0.001081827,0.1081827,20-03-2018 06:35
0.001456352,0.1456352,20-03-2018 06:35
0.000817785,0.0817785,20-03-2018 06:35
0.000411717,0.0411717,20-03-2018 07:25
-0.000470204,-0.0470204,20-03-2018 09:45
-0.00130408,-0.130408,20-03-2018 09:45
-0.000474891,-0.0474891,21-03-2018 04:20
0.002986156,0.2986156,21-03-2018 04:20
-0.000264229,-0.0264229,21-03-2018 04:20
0.001409405,0.1409405,21-03-2018 04:20
-0.000517746,-0.0517746,21-03-2018 04:20
-0.00021414,-0.021414,21-03-2018 04:20
-1.40E-05,-0.0014,21-03-2018 04:20
-0.000618009,-0.0618009,21-03-2018 05:35
-0.00042541,-0.042541,21-03-2018 05:35
-0.000630162,-0.0630162,21-03-2018 05:35
-0.000227397,-0.0227397,21-03-2018 05:35
0.00090762,0.090762,21-03-2018 05:35
0.000771258,0.0771258,21-03-2018 05:35
-0.000820852,-0.0820852,21-03-2018 05:35
-0.001428935,-0.1428935,21-03-2018 06:05
0.005791914,0.5791914,21-03-2018 08:30
-0.000593046,-0.0593046,22-03-2018 03:50
-0.001062527,-0.1062527,22-03-2018 05:55
4.82E-05,0.00482,22-03-2018 05:55
0.002162681,0.2162681,22-03-2018 05:55
0.003001028,0.3001028,22-03-2018 05:55
0.001526147,0.1526147,22-03-2018 05:55
0.002296734,0.2296734,22-03-2018 07:40
-0.00069517,-0.069517,22-03-2018 07:40
-0.000144502,-0.0144502,22-03-2018 09:25
0.000887971,0.0887971,22-03-2018 09:25
-0.00159524,-0.159524,23-03-2018 05:25
-0.000541171,-0.0541171,23-03-2018 05:50
-0.000233779,-0.0233779,23-03-2018 07:25
-0.000560664,-0.0560664,23-03-2018 07:25
-0.001021422,-0.1021422,23-03-2018 07:25
-0.000603227,-0.0603227,23-03-2018 07:25
-0.000808815,-0.0808815,23-03-2018 07:40
-0.000683433,-0.0683433,26-03-2018 08:00
-0.001081286,-0.1081286,26-03-2018 08:00
0.001139957,0.1139957,26-03-2018 08:00
-0.001553496,-0.1553496,26-03-2018 08:00
8.24E-05,0.00824,26-03-2018 08:00
-0.000430351,-0.0430351,23-03-2018 09:50
0.002207158,0.2207158,26-03-2018 06:20
-0.000547831,-0.0547831,26-03-2018 06:55
0.000100883,0.0100883,26-03-2018 06:55
-0.000429108,-0.0429108,26-03-2018 07:05
-0.000208121,-0.0208121,26-03-2018 07:40
-0.000291615,-0.0291615,26-03-2018 08:00
-0.000813775,-0.0813775,26-03-2018 09:05
-0.000529724,-0.0529724,26-03-2018 09:05
-0.000378274,-0.0378274,26-03-2018 09:05
-0.000237381,-0.0237381,26-03-2018 09:05
0.001807798,0.1807798,26-03-2018 09:05
0.007132364,0.7132364,26-03-2018 09:05
-0.002191122,-0.2191122,26-03-2018 09:05
0.010046405,1.0046405,26-03-2018 09:20
0.004781923,0.4781923,26-03-2018 09:20
-0.000796395,-0.0796395,26-03-2018 09:20
0.007288445,0.7288445,26-03-2018 09:35
0.006062754,0.6062754,26-03-2018 09:55
-0.001537595,-0.1537595,27-03-2018 05:40
-0.000375375,-0.0375375,27-03-2018 05:40
0.003521787,0.3521787,27-03-2018 05:40
0.004856806,0.4856806,27-03-2018 05:40
0.007330633,0.7330633,27-03-2018 05:40
0.001741633,0.1741633,27-03-2018 05:40
0.000481572,0.0481572,27-03-2018 06:35
-0.002363741,-0.2363741,27-03-2018 06:35
-0.001934201,-0.1934201,27-03-2018 07:10
-0.000385189,-0.0385189,27-03-2018 07:10
0.007584523,0.7584523,27-03-2018 07:10
0.001169954,0.1169954,27-03-2018 07:10
-0.003025889,-0.3025889,27-03-2018 08:50
-0.002462102,-0.2462102,27-03-2018 08:50
-0.000605566,-0.0605566,27-03-2018 08:55
3.09E-05,0.00309,28-03-2018 03:45
0.001446855,0.1446855,28-03-2018 06:35
0.0044949,0.44949,28-03-2018 06:35
-0.003436488,-0.3436488,28-03-2018 06:35
-0.00443729,-0.443729,28-03-2018 07:55
-0.001366562,-0.1366562,28-03-2018 07:55
-0.002937435,-0.2937435,28-03-2018 07:30
0.001013798,0.1013798,28-03-2018 09:10
-0.001719409,-0.1719409,28-03-2018 09:10
0.000549547,0.0549547,02-04-2018 07:40
0.009439616,0.9439616,02-04-2018 07:40
0.003247487,0.3247487,02-04-2018 07:40
-0.001169831,-0.1169831,02-04-2018 05:35
-0.001269631,-0.1269631,02-04-2018 05:35
-0.000869454,-0.0869454,02-04-2018 05:35
-0.001483538,-0.1483538,02-04-2018 06:20
-0.000480813,-0.0480813,02-04-2018 06:20
-0.00237871,-0.237871,02-04-2018 06:20
-0.001297825,-0.1297825,02-04-2018 07:40
-0.000763625,-0.0763625,02-04-2018 07:15
-0.000999273,-0.0999273,02-04-2018 07:45
-0.00018989,-0.018989,02-04-2018 08:00
-0.000148837,-0.0148837,02-04-2018 08:00
-0.000907256,-0.0907256,02-04-2018 09:25
-0.001451158,-0.1451158,02-04-2018 09:25
-0.000990622,-0.0990622,02-04-2018 09:25
-0.000114638,-0.0114638,02-04-2018 09:30
-0.000518999,-0.0518999,03-04-2018 03:50
-2.36E-05,-0.00236,03-04-2018 03:50
0.001176128,0.1176128,03-04-2018 03:50
-0.00060307,-0.060307,03-04-2018 03:50
-0.000780914,-0.0780914,03-04-2018 05:20
-0.000638935,-0.0638935,03-04-2018 05:20
-0.001017051,-0.1017051,03-04-2018 06:15
-0.000676482,-0.0676482,03-04-2018 09:05
-0.0011742,-0.11742,03-04-2018 08:40
-0.001077879,-0.1077879,03-04-2018 09:05
-0.000317021,-0.0317021,03-04-2018 09:30
-0.000617064,-0.0617064,03-04-2018 09:30
-0.00074151,-0.074151,03-04-2018 09:30
0.002403477,0.2403477,04-04-2018 03:45
-0.002254206,-0.2254206,04-04-2018 03:45
-0.001228168,-0.1228168,04-04-2018 03:45
-0.000631141,-0.0631141,04-04-2018 03:45
-0.00041395,-0.041395,04-04-2018 04:20
0.001527389,0.1527389,04-04-2018 04:35
-0.000499605,-0.0499605,04-04-2018 04:35
0.000282485,0.0282485,04-04-2018 04:35
-0.000506831,-0.0506831,04-04-2018 05:10
-0.001863432,-0.1863432,04-04-2018 09:55
-0.001176723,-0.1176723,04-04-2018 09:55
-0.00095432,-0.095432,05-04-2018 04:25
-0.000515793,-0.0515793,05-04-2018 04:25
-0.000722295,-0.0722295,05-04-2018 04:25
9.53E-05,0.00953,05-04-2018 04:25
-0.000824294,-0.0824294,05-04-2018 04:25
0.000116537,0.0116537,05-04-2018 04:25
-0.000364403,-0.0364403,05-04-2018 04:25
-0.000592397,-0.0592397,05-04-2018 04:40
-0.000677446,-0.0677446,05-04-2018 04:40
0.004153477,0.4153477,05-04-2018 09:00
-0.001191674,-0.1191674,05-04-2018 09:00
0.000497255,0.0497255,05-04-2018 09:00
-0.001464581,-0.1464581,05-04-2018 09:00
0.003287851,0.3287851,05-04-2018 07:25
-0.000593403,-0.0593403,05-04-2018 07:25
-0.000649939,-0.0649939,05-04-2018 07:25
-0.002180048,-0.2180048,05-04-2018 07:40
-0.003868645,-0.3868645,05-04-2018 09:00
-0.000125425,-0.0125425,05-04-2018 09:00
-0.000940405,-0.0940405,05-04-2018 09:15
-0.000904437,-0.0904437,05-04-2018 09:25
0.000229236,0.0229236,06-04-2018 04:00
-0.001253443,-0.1253443,06-04-2018 04:00
7.39E-05,0.00739,06-04-2018 04:00
-0.000620573,-0.0620573,06-04-2018 04:00
-6.24E-05,-0.00624,06-04-2018 04:00
-0.00112737,-0.112737,06-04-2018 04:00
-0.001340089,-0.1340089,06-04-2018 09:20
-0.001368079,-0.1368079,06-04-2018 09:20
-0.001217062,-0.1217062,06-04-2018 09:20
-0.000616502,-0.0616502,06-04-2018 09:20
-0.000128958,-0.0128958,06-04-2018 06:15
-0.000187768,-0.0187768,06-04-2018 07:00
0.000876361,0.0876361,06-04-2018 07:55
0.002242796,0.2242796,06-04-2018 08:00
0.00179662,0.179662,06-04-2018 08:45
0.002880094,0.2880094,06-04-2018 09:20
0.00245397,0.245397,06-04-2018 09:20
0.000352167,0.0352167,09-04-2018 03:45
0.00415452,0.415452,09-04-2018 03:45
-0.000985979,-0.0985979,09-04-2018 04:10
0.003540269,0.3540269,09-04-2018 04:10
0.002500451,0.2500451,09-04-2018 04:10
-0.000728968,-0.0728968,09-04-2018 04:10
0.00135362,0.135362,09-04-2018 06:45
0.002449279,0.2449279,09-04-2018 06:45
0.003596671,0.3596671,09-04-2018 06:45
-0.00027743,-0.027743,09-04-2018 05:50
0.001975329,0.1975329,09-04-2018 06:25
-0.000129203,-0.0129203,09-04-2018 06:45
-0.002174292,-0.2174292,09-04-2018 06:45
0.001457644,0.1457644,09-04-2018 06:45
0.00411029,0.411029,09-04-2018 07:05
0.003271538,0.3271538,09-04-2018 08:15
0.003129426,0.3129426,09-04-2018 08:30
0.004916227,0.4916227,09-04-2018 09:45
0.001916464,0.1916464,10-04-2018 05:15
0.003152048,0.3152048,10-04-2018 05:15
0.004378805,0.4378805,10-04-2018 05:15
-0.002676361,-0.2676361,10-04-2018 05:15
-0.000140638,-0.0140638,10-04-2018 05:15
0.004363868,0.4363868,10-04-2018 05:00
0.004115018,0.4115018,10-04-2018 07:50
0.004211264,0.4211264,10-04-2018 07:50
-0.001810243,-0.1810243,10-04-2018 06:30
-0.002384141,-0.2384141,10-04-2018 08:30
9.92E-05,0.00992,10-04-2018 08:55
-0.001528129,-0.1528129,10-04-2018 08:55
0.000102275,0.0102275,10-04-2018 08:55
0.001190028,0.1190028,10-04-2018 08:55
-0.001312071,-0.1312071,11-04-2018 05:30
-0.000632551,-0.0632551,11-04-2018 05:30
0.002523611,0.2523611,11-04-2018 05:30
0.001420135,0.1420135,11-04-2018 05:30
-0.002551759,-0.2551759,11-04-2018 05:45
-0.000854371,-0.0854371,11-04-2018 06:45
-0.000169021,-0.0169021,11-04-2018 08:00
0.002742828,0.2742828,11-04-2018 08:30
0.000222699,0.0222699,11-04-2018 08:30
-0.000896599,-0.0896599,11-04-2018 09:00
-1.69E-05,-0.00169,11-04-2018 09:00
-0.001518294,-0.1518294,11-04-2018 09:35
0.002577376,0.2577376,11-04-2018 09:35
-0.001545925,-0.1545925,12-04-2018 03:45
-0.000206354,-0.0206354,12-04-2018 04:25
-0.001163123,-0.1163123,12-04-2018 05:15
0.002630454,0.2630454,12-04-2018 05:15
-0.001095552,-0.1095552,12-04-2018 05:15
-0.00095378,-0.095378,12-04-2018 06:45
-0.001750458,-0.1750458,12-04-2018 06:45
-0.001415251,-0.1415251,12-04-2018 07:25
-0.00024604,-0.024604,12-04-2018 07:35
-0.000222696,-0.0222696,12-04-2018 08:05
0.000760918,0.0760918,12-04-2018 08:05
-0.000621758,-0.0621758,12-04-2018 08:05
-0.000276589,-0.0276589,12-04-2018 08:05
-0.000302887,-0.0302887,12-04-2018 08:05
-0.000474288,-0.0474288,12-04-2018 08:35
0.000115563,0.0115563,12-04-2018 08:35
-0.001042846,-0.1042846,12-04-2018 08:55
-0.000196061,-0.0196061,12-04-2018 09:30
-0.001406349,-0.1406349,13-04-2018 04:30
0.005136144,0.5136144,13-04-2018 04:30
-0.001776665,-0.1776665,13-04-2018 04:30
-0.000706182,-0.0706182,13-04-2018 04:15
-0.00075282,-0.075282,13-04-2018 04:30
-0.002461641,-0.2461641,13-04-2018 04:30
-0.001713471,-0.1713471,13-04-2018 04:45
-0.000284834,-0.0284834,13-04-2018 04:45
0.003047782,0.3047782,13-04-2018 05:10
0.003205149,0.3205149,13-04-2018 06:30
0.00018428,0.018428,13-04-2018 07:10
0.007628212,0.7628212,13-04-2018 08:45
-0.001751914,-0.1751914,13-04-2018 08:45
-0.001158027,-0.1158027,13-04-2018 09:30
0.003856599,0.3856599,16-04-2018 07:25
-0.001561877,-0.1561877,16-04-2018 06:05
-0.000877552,-0.0877552,16-04-2018 06:50
0.004471117,0.4471117,16-04-2018 08:00
0.004037994,0.4037994,16-04-2018 08:00
0.002670445,0.2670445,16-04-2018 08:00
-0.00015672,-0.015672,16-04-2018 08:35
0.002336153,0.2336153,16-04-2018 08:35
0.00366905,0.366905,16-04-2018 08:35
0.003789047,0.3789047,16-04-2018 08:45
-0.001051922,-0.1051922,16-04-2018 08:45
0.002347535,0.2347535,16-04-2018 09:00
-0.001705439,-0.1705439,16-04-2018 09:30
-0.001533141,-0.1533141,16-04-2018 09:45
-0.001224529,-0.1224529,16-04-2018 09:45
0.00079075,0.079075,17-04-2018 03:45
-0.001262564,-0.1262564,17-04-2018 03:45
-0.000920785,-0.0920785,17-04-2018 04:10
-0.00026242,-0.026242,17-04-2018 04:40
-0.000412348,-0.0412348,17-04-2018 05:00
-0.000286888,-0.0286888,17-04-2018 05:00
-0.00057525,-0.057525,17-04-2018 06:00
-0.000778552,-0.0778552,17-04-2018 07:45
0.001160435,0.1160435,17-04-2018 07:45
-0.000512296,-0.0512296,17-04-2018 08:00
0.002771614,0.2771614,17-04-2018 08:00
0.001737554,0.1737554,17-04-2018 08:25
0.000868673,0.0868673,17-04-2018 08:25
0.0055224,0.55224,17-04-2018 08:25
0.004005773,0.4005773,17-04-2018 08:50
-0.000133293,-0.0133293,17-04-2018 08:45
-0.002668748,-0.2668748,18-04-2018 03:45
-0.000879507,-0.0879507,18-04-2018 04:10
-1.52E-05,-0.00152,18-04-2018 04:10
0.000238777,0.0238777,18-04-2018 04:10
-0.001741544,-0.1741544,18-04-2018 04:45
-0.000483607,-0.0483607,18-04-2018 05:35
-0.002437615,-0.2437615,18-04-2018 05:35
-0.001475872,-0.1475872,18-04-2018 05:35
-0.000226535,-0.0226535,18-04-2018 05:35
0.001789967,0.1789967,18-04-2018 06:10
0.006345603,0.6345603,18-04-2018 06:10
-0.001012788,-0.1012788,18-04-2018 07:25
0.001110867,0.1110867,18-04-2018 08:10
0.003089981,0.3089981,18-04-2018 08:10
0.000593329,0.0593329,18-04-2018 08:10
0.003438684,0.3438684,18-04-2018 08:10
0.004012425,0.4012425,18-04-2018 08:10
-0.00079918,-0.079918,18-04-2018 08:10
-0.000766729,-0.0766729,18-04-2018 08:10
0.003231594,0.3231594,18-04-2018 08:10
-0.00178017,-0.178017,19-04-2018 03:45
-0.000881024,-0.0881024,19-04-2018 09:45
0.0004897,0.04897,19-04-2018 09:45
-0.002885249,-0.2885249,19-04-2018 09:45
-0.001502284,-0.1502284,19-04-2018 09:45
-0.000948205,-0.0948205,19-04-2018 04:30
-0.001062594,-0.1062594,19-04-2018 05:05
-0.00160979,-0.160979,19-04-2018 06:25
-0.001916258,-0.1916258,19-04-2018 06:25
-0.000341029,-0.0341029,19-04-2018 06:30
-0.00122632,-0.122632,19-04-2018 07:25
0.005762566,0.5762566,19-04-2018 07:55
0.000139181,0.0139181,19-04-2018 09:30
0.005776993,0.5776993,19-04-2018 09:45
-0.000745654,-0.0745654,20-04-2018 03:45
0.005026459,0.5026459,20-04-2018 06:50
-0.001201241,-0.1201241,20-04-2018 07:00
-0.001762425,-0.1762425,20-04-2018 08:40
-0.001154779,-0.1154779,20-04-2018 08:40
0.001884016,0.1884016,20-04-2018 09:45
-0.001488286,-0.1488286,20-04-2018 09:45
0.002714895,0.2714895,20-04-2018 09:45
0.004607875,0.4607875,20-04-2018 09:45
0.001828414,0.1828414,23-04-2018 04:35
-0.000179162,-0.0179162,23-04-2018 04:35
-0.001259956,-0.1259956,23-04-2018 04:20
0.000394573,0.0394573,23-04-2018 04:30
-0.001395094,-0.1395094,23-04-2018 04:40
0.000292672,0.0292672,23-04-2018 05:00
-0.000919127,-0.0919127,23-04-2018 05:55
0.000380281,0.0380281,23-04-2018 05:55
0.002501266,0.2501266,23-04-2018 06:55
0.005485354,0.5485354,23-04-2018 06:55
0.002627692,0.2627692,23-04-2018 07:50
0.000228236,0.0228236,23-04-2018 07:50
-0.003333519,-0.3333519,23-04-2018 07:50
-0.000281067,-0.0281067,23-04-2018 08:30
0.008934168,0.8934168,23-04-2018 08:30
-0.003227302,-0.3227302,23-04-2018 08:35
0.000298877,0.0298877,24-04-2018 07:05
0.001909684,0.1909684,24-04-2018 05:10
-0.000301337,-0.0301337,24-04-2018 05:10
-0.001363975,-0.1363975,24-04-2018 06:55
0.001525197,0.1525197,24-04-2018 06:55
-0.000508235,-0.0508235,24-04-2018 07:05
0.002621463,0.2621463,24-04-2018 07:55
0.003276435,0.3276435,24-04-2018 07:55
-0.000614809,-0.0614809,24-04-2018 08:05
2.03E-05,0.00203,24-04-2018 08:55
0.000360801,0.0360801,24-04-2018 08:55
0.001659708,0.1659708,24-04-2018 08:55
0.002731491,0.2731491,24-04-2018 08:55
0.003716554,0.3716554,25-04-2018 03:45
-0.000956552,-0.0956552,25-04-2018 03:45
-0.000434392,-0.0434392,25-04-2018 04:20
0.004565003,0.4565003,25-04-2018 04:20
0.004020155,0.4020155,25-04-2018 07:00
-0.00025307,-0.025307,25-04-2018 07:00
-0.000715907,-0.0715907,25-04-2018 08:25
-0.000941088,-0.0941088,25-04-2018 08:25
-0.000162561,-0.0162561,25-04-2018 08:25
0.000383923,0.0383923,25-04-2018 08:25
-0.001343342,-0.1343342,25-04-2018 08:25
-0.000759253,-0.0759253,26-04-2018 03:45
-0.000508275,-0.0508275,26-04-2018 03:45
-0.000659753,-0.0659753,26-04-2018 04:05
0.000307677,0.0307677,26-04-2018 04:05
0.00298122,0.298122,26-04-2018 04:05
-0.001012275,-0.1012275,26-04-2018 04:30
-1.72E-06,-0.000172,26-04-2018 05:05
0.001743448,0.1743448,26-04-2018 06:15
-0.000789247,-0.0789247,26-04-2018 08:00
-0.000372405,-0.0372405,26-04-2018 08:00
0.003452291,0.3452291,26-04-2018 08:00
-0.002265718,-0.2265718,26-04-2018 08:00
-0.001503203,-0.1503203,26-04-2018 08:30
-0.000974331,-0.0974331,26-04-2018 09:30
-0.000425733,-0.0425733,27-04-2018 03:45
0.002286043,0.2286043,27-04-2018 03:45
-0.001307875,-0.1307875,27-04-2018 03:45
-0.00077924,-0.077924,27-04-2018 03:45
0.001383816,0.1383816,27-04-2018 04:30
0.000613229,0.0613229,27-04-2018 04:30
-0.000461884,-0.0461884,27-04-2018 04:30
-3.55E-05,-0.00355,27-04-2018 04:30
-0.000991975,-0.0991975,27-04-2018 04:30
-0.001424617,-0.1424617,27-04-2018 04:30
0.000984787,0.0984787,27-04-2018 04:35
0.005023688,0.5023688,27-04-2018 08:05
-0.000279881,-0.0279881,27-04-2018 07:45
-0.000357308,-0.0357308,27-04-2018 08:25
-0.000599916,-0.0599916,27-04-2018 08:25
-0.000632556,-0.0632556,30-04-2018 04:55
-0.000354939,-0.0354939,30-04-2018 04:55
-0.000627519,-0.0627519,30-04-2018 04:55
-0.00058911,-0.058911,30-04-2018 04:55
0.001766448,0.1766448,30-04-2018 04:55
0.001846074,0.1846074,30-04-2018 06:20
-0.000928847,-0.0928847,30-04-2018 06:20
-0.000526373,-0.0526373,30-04-2018 07:35
0.002795881,0.2795881,30-04-2018 07:35
-0.001710304,-0.1710304,02-05-2018 03:45
0.002839126,0.2839126,02-05-2018 03:45
-0.00060868,-0.060868,02-05-2018 03:45
0.001885904,0.1885904,03-05-2018 04:45
0.002799736,0.2799736,02-05-2018 06:40
-0.000296396,-0.0296396,02-05-2018 06:40
0.003330139,0.3330139,02-05-2018 07:30
0.000101987,0.0101987,02-05-2018 07:30
